AFRO,3301,"Williams,Yolanda Y.",3.4,2.4,66.7,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AFRO,3435,"Woldense,Josef",2.6,3.6,41.7,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
AFRO,3592W,"Khalfani,Samhar",2,4,50,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
AGRO,1101,"Kimball,Jennifer",4,2.4,100,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
AGRO,4505,"Wyse,Donald L",,,,,,,,,,,,,,,,,,,,,,,,
AGRO,5431,"Hirsch,Candice N",,,,,,,,,,,,,,,,,,,,,,,,
AHS,1101,"Simpson,Scott W",4.4,1,100,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
AHS,1102,"Williams,Fred",2.2,3.7,-1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
AHS,1104,"Omar,Fatima Abud",,,,,,,,,,,,,,,,,,,,,,,,
AHS,1612,"Todd,Tricia",4.4,1.6,100,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
AHS,1613,"Simpson,Scott W",4.4,1,100,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
AHS,3004,"Todd,Tricia",4.4,1.6,100,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
AHS,3401,"Williams,Fred",2.2,3.7,-1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
AIR,1000,"Carter,Jonathan Allen",1.9,4.5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIR,1105,"Servi,Stephanie Jo",,,,,,,,,,,,,,,,,,,,,,,,
AMES,3265W,"Rouzer,Paul F",4.8,2,97.2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
AMES,3357,"McGrath,Jason",3.9,3,66.7,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
AMES,3420,"Isaka,Maki",3,3,66.7,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
AMES,3437,"Audet,Nicolas",4.5,2.5,100,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
AMES,3441W,"Isaka,Maki",3,3,66.7,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
AMES,3456,"Posadas,Baryon Tensor",3.4,3,77.8,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
AMES,3467,"Posadas,Baryon Tensor",3.4,3,77.8,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
AMES,3556,"Workman,Travis",3.3,2.6,69.2,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
AMES,3558,"Jackelen,Soo Hyun Lee",0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AMES,3587,"Cho,Hangtae",4.8,2.1,80,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
AMES,3636,"Ray,Sreyashi",,,,,,,,,,,,,,,,,,,,,,,,
AMES,3756,"Chunsaengchan,Palita",4,2,66.7,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
AMES,3832,"Vanpee,Katrien",4,4,100,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
AMES,4901W,"Farag,Joseph Ramez",3.8,3.4,80,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AMES,5359,"McGrath,Jason",3.9,3,66.7,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
AMIN,1001,"Diaz,Vicente Miguel",3.5,2.6,60,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
AMIN,1003,"Ghebregzi,Alex Anthony",3.1,2,68.5,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
AMIN,1003,"Beane,Katherine Elizabeth",1.4,2.9,25,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
AMIN,3201W,"Pexa,Christopher",3.9,2.9,60,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
AMIN,3201W,"Cundieff,Melissa",4.9,1.9,100,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
AMIN,3301,"Ghebregzi,Alex Anthony",3.1,2,68.5,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
AMIN,4501,"Estes,Nick",0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AMST,1012,"Buzinkic,Emina",1,5,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
AMST,1511,"Ball,Molly Elizabeth",4.1,3.8,83.3,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AMST,2011,"Fajardo,Kale Bantigue",3.6,2.3,83.3,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
AMST,2031,"Ball,Molly Elizabeth",4.1,3.8,83.3,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AMST,3112,"Karjanen,David J",4.3,2,88.9,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
AMST,3253W,"Manalansan,Martin Fajardo",4.1,1.3,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
AMST,4101,"Pierce,Jennifer L",4.5,2.5,87.5,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
AMST,8920,"Manalansan,Martin Fajardo",4.9,1.5,100,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
ANAT,3602,"Weinhaus PhD,Anthony James",2.7,4.1,46.7,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ANAT,3651,"Weinhaus PhD,Anthony James",2.7,4.1,46.7,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ANSC,1011,"Swanson,Rielle Kaitlin",4.7,2.1,100,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
ANSC,1101,"Seykora,Anthony James",3.1,3.3,56.2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
ANSC,1201,"Kollanoor Johny,Anup",,,,,,,,,,,,,,,,,,,,,,,,
ANSC,1403,"Stern,Marshall D",4.6,2.3,91.7,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
ANSC,2012,"Rozeboom,Kyle James",4.4,3,100,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ANSC,3007,"Raeth,Mary",3,2.8,42.9,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
ANSC,3203W,"Brakke,Mary Patricia",2.5,3.5,28.6,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
ANSC,3301,"Palmer PhD,Melissa L",4.1,2.9,95.5,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
ANSC,3302,"Palmer PhD,Melissa L",4.1,2.9,95.5,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
ANSC,3303W,"Palmer PhD,Melissa L",4.1,2.9,95.5,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
ANSC,3403,"Swanson,Rielle Kaitlin",4.7,2.1,100,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
ANSC,3609,"Baidoo PhD,Samuel Kofi",,,,,,,,,,,,,,,,,,,,,,,,
ANSC,4403,"Raeth,Mary",3,2.8,42.9,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
ANSC,4602,"Rozeboom,Kyle James",4.4,3,100,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ANSC,8510,"Gomez Zapata,Andres M",5,3,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ANTH,1001,,,,,,,,,,,,,,,,,,,,,,,,,
ANTH,1003V,"Hakyemez,Serra Makbule",3.4,3.4,50,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ANTH,1003W,,,,,,,,,,,,,,,,,,,,,,,,,
ANTH,1003W,"Moore,Megan Ashley",5,3,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ANTH,1918,"Ghani,Aisha",4,3.4,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
ANTH,3002,,,,,,,,,,,,,,,,,,,,,,,,,
ANTH,3003,"Coral,Deniz",5,3,100,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
ANTH,3006,"Tostevin,Gilbert B",,,,,,,,,,,,,,,,,,,,,,,,
ANTH,3008,"Tostevin,Gilbert B",,,,,,,,,,,,,,,,,,,,,,,,
ANTH,3027W,"Wells,Peter S",4.6,3.4,100,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ANTH,3047W,"Durban,Erin Leigh",4.9,3.8,90.9,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0
ANTH,3306W,"Taussig,Karen-Sue",2.4,3.1,50,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ANTH,3310,"Nieves Colon,Maria Alejandra",5,2.1,100,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
ANTH,4007,"Edling,Matt John",,,,,,,,,,,,,,,,,,,,,,,,
ANTH,4043,"Wells,Peter S",4.6,3.4,100,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ANTH,4047,"Valentine,David",4.7,3.2,100,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0
ANTH,5444,"Hayes,Kat",4.8,2.5,100,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
APEC,1101,"Johnson,Justin A",3.9,3.9,75,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
APEC,1102,"Cooper,Gary M",4.5,2,83.3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
APEC,1201,"Durfee,Thomas J Graham",5,3,90,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
APEC,3001,"Runge,Carlisle Ford",,,,,,,,,,,,,,,,,,,,,,,,
APEC,3002,"Smith,Rodney B",3,3,100,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
APEC,3003,"Ambrozek,Charlotte Elizabeth Webb",0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APEC,3006,"Smith,Pamela Jane",2,3.9,100,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
APEC,3007,"Runge,Carlisle Ford",,,,,,,,,,,,,,,,,,,,,,,,
APEC,3451,"Stamp,Jeffrey Allen",0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APEC,3521,"Boland,Michael Aloysius",4.6,2.6,100,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
APEC,3611W,"Coggins,Jay S",5,2.5,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
APEC,4481,"Usset,Edward Charles",4.6,2.6,80,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
APEC,4821W,"Cakir,Metin",0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APEC,5032,"Davis,Elizabeth E",3.5,2.8,50,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
APEC,5831,"Boland,Michael Aloysius",4.6,2.6,100,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
APEC,8003,"Polasky,Stephen",,,,,,,,,,,,,,,,,,,,,,,,
APEC,8004,"Coggins,Jay S",5,2.5,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
APEC,8213,"Glewwe,Paul W",,,,,,,,,,,,,,,,,,,,,,,,
APEC,8214,"Bellemare,Marc",3.3,4.2,-1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
APEC,8888,,,,,,,,,,,,,,,,,,,,,,,,,
APSC,8201,"Lorenz,Aaron Joel",4.5,3.2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARAB,1102,"Lagueras,Casey Marie",0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARAB,1102,"Abdo,Nasr",4.8,3.9,100,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ARAB,3102,"Lagueras,Casey Marie",0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARAB,3102,"Vanpee,Katrien",4,4,100,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
ARCH,2281,"Hadziomerovic,Dzenita",2.1,3.2,25,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
ARCH,2301,"Mahla,Jakob",,,,,,,,,,,,,,,,,,,,,,,,
ARCH,3231,"Yang,Dingliang",1,4,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCH,3231,"Hadziomerovic,Dzenita",2.1,3.2,25,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
ARCH,3231,"Blumenkron,Salvador R",,,,,,,,,,,,,,,,,,,,,,,,
ARCH,3232,"Yang,Dingliang",1,4,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCH,3281,"Garcia Lammers,Federico Mario",1.5,4.5,-1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ARCH,3281,"Dalsin,Molly Christine",1,5,,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ARCH,3281,"Reichert,Molly Elizabeth",1,5,-1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
